RT	Mass	Rank	DistFromMS2	noise	SWpval	derivChanges	zeroCounts	maxInt	rtWindow	kurtosis	skew	outsideInt	DistToInflPtL2R	DistToInflPtR2L
1821.86	1826.61	0	29.20012907	0	0.582701885	3	2	70392.9375	8.69	2.139909823	0.389013654	0	0.166666667	0.166666667
1765.92	1769.26	0	28.32097345	1	4.14E-06	2	2	52173.50781	6.94	5.166666667	1.619847741	6077.444661	1	1
2234.79	2240.35	0	3.328023341	0	4.14E-06	2	2	6594.434082	11.76	5.166666667	1.619847741	0	1	1
2523.32	2528.61	0	24.16817748	0	4.14E-06	2	2	4665.838379	12.08	5.166666667	1.619847741	0	1	1
2556.57	2562.15	0	9.625430459	0	4.14E-06	2	2	3463.439209	9.81	5.166666667	1.619847741	0	1	1
2522.57	2529.19	0	22.22527361	1	4.14E-06	2	2	3803.820557	13.46	5.166666667	1.619847741	865.5537109	1	1
1920.79	1923.24	0	14.48133333	0	4.14E-06	2	2	22536.08203	5.43	5.166666667	1.619847741	0	1	1
1895.26	1898.76	0	1.202426667	0	4.14E-06	2	2	101964	7.77	5.166666667	1.619847741	0	1	1
2024.49	2029.19	0	8.326535595	0	0.000789383	4	2	19364.01758	12.39	2.724810781	0.988078458	0	0.375	0.375
2045.08	2049.32	0	26.41731092	0	4.14E-06	2	2	44455.35156	7.98	5.166666667	1.619847741	0	1	1
2037.2	2041.01	0	4.540033299	1	1.58E-06	4	3	28036.8418	12.32	7.278504404	2.079160423	1179.103299	0.888888889	0.888888889
2019.69	2024.25	0	0.296632712	0	4.14E-06	2	2	21506.6875	8.99	5.166666667	1.619847741	0	1	1
2313.72	2319.8	0	26.25178221	0	4.14E-06	2	2	2416.653809	11.77	5.166666667	1.619847741	0	1	1
2364.71	2375.94	0	24.70615385	3	0.003638428	4	3	1897.093872	25.29	2.294697394	0.729814433	579.0588601	0.454545455	0.272727273
2377.03	2383.73	0	22.22221649	3	4.14E-06	2	2	2078.586182	13.24	5.166666667	1.619847741	1149.470723	1	1
2401.02	2407.87	0	5.77442268	0	4.14E-06	2	2	3190.754639	13.69	5.166666667	1.619847741	0	1	1
2415.66	2422.89	0	9.097290331	0	4.14E-06	2	2	3103.559814	14.13	5.166666667	1.619847741	0	1	1
2439.03	2445.98	0	17.28662517	1	4.14E-06	2	2	4285.080566	14.26	5.166666667	1.619847741	315.7470907	1	1
2685.37	2690.18	0	22.02184501	1	4.14E-06	2	2	1756.258911	8.49	5.166666667	1.619847741	233.7126465	1	1
2688.04	2693.32	0	17.88938933	0	4.14E-06	2	2	1196.324951	10.33	5.166666667	1.619847741	0	1	1
2682.43	2689.16	0	12.40723836	0	4.14E-06	2	2	1980.618286	13.22	5.166666667	1.619847741	0	1	1
2630.64	2635.71	0	19.76239702	2	4.14E-06	2	2	1362.57019	11.55	5.166666667	1.619847741	475.9621175	1	1
2746.79	2753.29	0	8.143409196	0	4.14E-06	2	2	3062.940674	13.37	5.166666667	1.619847741	0	1	1
2740.65	2744.05	0	10.81866361	0	4.14E-06	2	2	5665.701172	5.81	5.166666667	1.619847741	0	1	1
2713	2718.03	0	8.752830764	0	4.14E-06	2	2	2405.323975	11.45	5.166666667	1.619847741	0	1	1
1944.62	1948.91	0	19.95832123	0	4.14E-06	2	2	52401.88672	8.26	5.166666667	1.619847741	0	1	1
2109.08	2115.22	0	3.909125649	0	4.14E-06	2	2	5735.691406	11.91	5.166666667	1.619847741	0	1	1
2375.94	2381.29	0	1.203275611	0	4.14E-06	2	2	2958.798828	11.74	5.166666667	1.619847741	0	1	1
2357.66	2364.36	0	34.48182034	1	0.476862076	2	2	4522.312012	11.07	1.652288443	-0.069175473	582.3001465	0.2	0.2
377.677	384.35	0	15.81682742	2	1.43E-05	11	6	1238.922485	7.955	1.954482875	0.830252463	90.87628852	0.888888889	0.888888889
349.869	351.545	0	14.19456521	5	0.000109791	5	2	3377.671143	4.006	6.083521905	1.744566448	580.5927938	1	1
363.508	368.865	0	27.34479822	8	0.000347564	8	5	1359.375122	7.218	1.716887706	0.563781229	481.9156647	0.875	0.875
1435.76	1440.02	0	18.8812698	0	6.30E-05	2	2	34866.13672	10.14	4.982480044	1.545731153	0	0.857142857	0.857142857
1429	1438.61	0	18.16279732	0	0.000340932	4	3	31487.24414	14.71	4.897411747	1.467277808	0	0.727272727	0.727272727
1434.18	1438.75	0	7.227662539	1	4.14E-06	2	2	41406.92969	7.95	5.166666667	1.619847741	1950.875814	1	1
1441.33	1444.52	0	13.2117201	1	4.14E-06	2	2	24900.75586	7.38	5.166666667	1.619847741	2429.439616	1	1
1436.28	1440.34	0	16.62393532	0	4.14E-06	2	2	21924.57813	7.5	5.166666667	1.619847741	0	1	1
1853.55	1867.63	1	0	1	0.107652367	12	4	184270.9531	25.79	1.89641709	0.184997946	4110.183819	0.038461538	0.038461538
1847.33	1858.68	1	0	0	0.215290889	10	3	272968.0625	22.65	3.525955801	0.589905897	0	0.05	0.05
1867.99	1884	1	0	0	0.014949346	9	3	180319.1719	29.02	1.978719425	-0.225913168	0	0.038461538	0.230769231
1855.01	1876.89	1	6.309195251	1	0.000253682	20	8	197761.3594	38.21	2.354459039	0.644407413	2536.456507	0.12195122	0.024390244
1857.25	1870.14	1	0	0	0.08331619	8	5	316918.5625	23.58	2.519972819	0.32504638	1016.32101	0.035714286	0.107142857
1814.43	1824.89	1	0.898960024	1	0.163310434	4	3	3729117.75	22.27	1.875033803	-0.123365706	117255.5525	0.04	0.04
1811.87	1823.49	1	1.363235207	0	0.149002339	10	3	4585722.5	23.81	1.861374107	0.213312184	89011.16183	0.035714286	0.035714286
1824.62	1838.19	1	0	0	4.26E-05	14	5	4188300	36.19	2.007599229	0.64510568	0	0.023255814	0.139534884
1817.06	1828.19	1	0	0	0.132559681	14	5	3384795.75	23.47	1.970794619	-0.079698253	103697.2132	0.035714286	0.035714286
1948.79	1964.57	1	0	15	0.001385113	14	1	4151304.5	28.82	3.403205307	0.984219804	786536.3396	0.026315789	0
1956.42	1969.5	1	0	15	0.020673723	8	4	3547998.25	24.78	2.059320093	0.517313036	742146.0661	0.033333333	0.033333333
1941.45	1958.64	1	0	13	0.02068228	8	2	4351679	27.46	3.140568853	0.853939676	671991.0903	0.03125	0.03125
2022.06	2042.2	1	3.028862385	0	0.003099211	14	5	1456261.5	39.83	2.18058478	0.54978873	7383.184245	0.071428571	0.071428571
1999.21	2012.78	1	0	0	1.89E-05	13	5	6239764.5	27.7	3.36941872	1.224783931	0	0.033333333	0.033333333
2020.54	2041.52	1	7.160384388	1	9.22E-05	20	6	1524480.5	41.92	2.24284943	0.687958869	39716.3868	0.021276596	0.191489362
2023.17	2039.1	1	9.759451397	1	0.221967525	12	2	1106471.375	35.59	2.02230077	0.166213221	40334.57093	0.026315789	0.026315789
1081.7	1095.22	1	2.15414665	0	0.018752115	2	1	243309.7969	25.95	1.812077312	0.532192825	4502.575543	0.076923077	0
1076.61	1097.49	1	0	0	0.000853552	3	2	273073.625	35.36	2.645978665	0.977844418	279.8438649	0.058823529	0.058823529
1089.94	1111.61	1	1.669905565	0	0.000179679	6	3	198070.5156	35.56	2.631216226	1.009636102	523.2894897	0.05	0.05
1087.12	1104.36	1	0	0	5.66E-05	4	2	3823630.5	31.21	3.019491226	1.144405411	0	0.05	0.05
1101	1121.65	1	0	0	0.001157122	2	2	303305.3125	31.49	2.691129608	0.990866178	124.3308868	0.0625	0.0625
1137.73	1152.33	1	12.10700036	0	0.000247109	4	4	242157.5938	37.54	2.60151281	0.980395557	7403.893872	0.15	0.05
1124.07	1136.16	1	2.624502845	0	0.004025624	2	2	4227762.5	22.95	2.930506429	0.979608356	18934.87213	0.058823529	0.058823529
1124.99	1140.24	1	14.48974246	0	0.017098562	2	2	239075.4531	25.09	1.753333895	0.529977331	1163.014273	0.076923077	0.076923077
1147.87	1160.03	1	10.88742935	0	3.65E-05	4	3	242848.5469	41.2	3.616075261	1.286176951	4871.08869	0.409090909	0.045454545
1155.78	1168.39	1	12.72366281	0	0.026880378	2	2	203941.6563	24.18	1.339459104	0.179384373	0	0.076923077	0.076923077
1142.88	1159.48	1	4.828807925	6	0.000182135	2	2	4521951.5	27.37	2.539581214	0.969263445	632673.7102	0.047619048	0.047619048
1141.15	1154.23	1	2.774103853	7	0.001464485	6	2	5997617	22.35	2.673395302	0.935948606	743993.7724	0.055555556	0.055555556
1137.07	1149.12	1	5.661807885	6	0.00167997	2	2	4831718	22.56	2.233925083	0.794141118	805438.0195	0.055555556	0.055555556
1153.91	1167.38	1	1.24	8	0.000517935	4	3	4607338.5	26.32	2.155368286	0.804623018	723123.9375	0.05	0.05
1143.06	1157.04	1	0	8	0.000337376	2	2	4516471	24.32	2.264522686	0.874865687	671417.0852	0.055555556	0.055555556
1152.9	1163.02	1	0	0	0.032553244	2	2	5054149	20.14	3.688146965	1.0312585	16560.60791	0.0625	0.0625
1152.93	1162.34	1	0	0	1.80E-06	7	3	5036002	34.24	3.800998711	1.376377599	0	0.357142857	0.035714286
1146.84	1158.4	1	0	0	7.28E-07	3	3	3789362	39.05	3.214679914	1.273782722	0	0.033333333	0.033333333
1164.83	1177.93	1	0	0	2.30E-07	7	4	5859911.5	39.36	5.134614572	1.687173255	0	0.322580645	0.032258065
1157.04	1169.07	1	0	0	8.92E-08	9	5	6946253.5	40.67	9.717346135	2.376454082	0	0.032258065	0.032258065
1160.97	1178.73	1	0	0	0.007425417	2	2	280102.5938	28.36	1.961004221	0.648775056	0	0.0625	0.0625
1154.49	1171.08	1	8.670156194	0	0.015985467	4	3	291642.4063	30.84	2.909320641	0.88502724	0	0.058823529	0.058823529
1172.52	1187.49	1	0	0	0.220622252	4	2	201366.0469	27.46	2.136686519	0.487905215	0	0.066666667	0.066666667
1182.18	1196.11	1	1.990684289	0	0.042290612	2	2	197402.3594	29.22	1.502143369	0.134441972	0	0.058823529	0.058823529
1199.16	1226.06	1	0.522019429	0	0.008414509	6	2	1630555.625	46.22	2.103258988	0.554325139	99561.37433	0.028571429	0.028571429
1186.72	1212.24	1	0	0	0.025740286	8	2	1607815.5	41.8	1.744094624	0.312132062	116191.1021	0.033333333	0.033333333
1197.38	1235.09	1	7.307684809	0	0.001243438	10	2	1177616.375	59.47	2.034924871	0.582220854	108192.508	0.025	0.025
1190.98	1216.68	1	4.147329377	0	0.026876742	7	2	1339765.125	47.21	2.177505616	0.536394044	61901.34683	0.03030303	0.03030303
1191.55	1222.51	1	7.459923935	0	0.004534477	4	2	1381334.375	48.97	1.786510693	0.432457614	94935.58755	0.029411765	0.029411765
1184.57	1195.52	1	8.536164142	0	0.060032567	2	2	234797.5469	24.18	1.587477735	0.31489263	0	0.071428571	0.071428571
1173.06	1187.45	1	0	0	0.108922089	2	2	234903.4688	24.1	2.363654044	0.657902798	0	0.071428571	0.071428571
1206.88	1216.6	1	6.409060451	0	0.098352051	3	2	208761.9531	22.11	1.491722872	-0.08515026	0	0.076923077	0.076923077
1203.49	1215.96	1	6.559998808	0	0.317485397	4	2	234116.5625	25.6	2.001519975	0.32820018	0	0.066666667	0.066666667
1212.01	1226.06	1	7.672341639	0	0.001905528	2	2	4468876.5	25.4	2.752808969	0.925135109	8586.84751	0.05	0.05
1204.03	1219.34	1	0	0	6.26E-05	5	3	3398176.75	32.62	3.090685888	1.147214125	17313.6558	0.041666667	0.041666667
1214.45	1233.56	1	0	0	1.86E-05	3	2	3030113	37.78	3.350199129	1.250039484	26762.71807	0.038461538	0.038461538
1205.23	1219.59	1	2.483854381	0	0.000489398	3	2	2698878.5	28.61	2.462951459	0.917782361	8601.952881	0.05	0.05
1208.41	1223.96	1	3.483858651	0	0.000106399	3	2	3175538	32.41	3.36257916	1.20404676	15518.79649	0.043478261	0.043478261
1237.54	1249.62	1	0	0	0.068469569	2	2	168618.4219	22.29	2.414775019	0.694712624	0	0.076923077	0.076923077
1242.37	1255.7	1	0	0	0.061725559	2	2	226488.2969	26.61	2.521311643	0.726702577	0	0.0625	0.0625
1212.71	1222.86	1	0	0	0.024922972	2	2	6666766	22.26	2.418313711	0.678682907	19266.77158	0.047619048	0.047619048
1218.75	1230.47	1	0	0	0.022763257	2	2	4828087.5	20.19	2.009872245	0.530650719	216287.5857	0.05	0.05
1216.85	1247.99	1	0	0	7.54E-08	14	3	5324850	40.6	5.109532589	1.715916523	17507.6791	0.025	0.025
1210.74	1243.86	1	0	0	7.20E-08	12	5	4377166.5	42.91	3.950439339	1.467525167	10950.46412	0.023255814	0.023255814
1228.09	1253.72	1	0	0	1.08E-06	10	3	4461981.5	35.33	3.488822966	1.298007323	72239.8233	0.029411765	0
1220.52	1229.62	1	0	0	0.106782493	4	2	5332399	18.91	2.285255968	0.542002908	78420.28819	0.055555556	0.055555556
1225.34	1239.71	1	0	0	0.000157632	6	3	7910496	22.98	4.477724821	1.416892924	0	0.043478261	0.130434783
1235.37	1246.78	1	0	0	0.001152171	6	2	6524172	19.68	2.950373899	1.033501295	0	0.052631579	0.052631579
1258.35	1271.73	1	7.692506252	0	0.032485726	8	2	212339.8594	25.25	2.426705404	0.742960628	0	0.066666667	0.066666667
1247.11	1262.87	1	11.76372587	0	0.013737542	4	2	167118.8281	26.2	1.813018155	0.541070771	918.2875366	0.0625	0.0625
1231.57	1237.73	1	0	0	0.381190106	2	0	4876961.5	13.35	1.617621653	-0.082601144	319085.7632	0	0
1227.9	1247.99	1	0	6	0.000183639	6	4	4234941.5	27.09	2.10775972	0.747074384	420138.7885	0.037037037	0.111111111
1223.3	1232.62	1	0	0	0.1661397	2	1	5599738	18.75	1.903178882	0.285607952	69916.44202	0.052631579	0
1241.59	1254.68	1	0	0	0.00360349	4	2	4938332.5	22.36	2.597802734	0.812094669	75175.10494	0.045454545	0.045454545
1234.87	1248.58	1	0	0	0.027937383	4	2	4882021	21.91	2.058285516	0.533026746	2061.579241	0.047619048	0.047619048
1261.38	1276.28	1	0	0	0.004195299	4	2	279489.1875	29.8	2.556434054	0.886697028	0	0.055555556	0.055555556
1250.52	1264.76	1	8.733745174	0	0.018003133	4	2	231459.0781	26.32	2.206314738	0.690683342	0	0.0625	0.0625
1276.96	1291.19	1	8.104422334	0	0.009739701	4	3	237521.5313	24.72	1.594984869	0.435736045	0	0.0625	0.0625
1259.92	1274.2	1	3.563445401	4	0.057114887	2	2	238421.2813	25.65	3.272190705	0.884309217	189524.4883	0.0625	0.0625
1278.9	1288.44	1	0	2	0.494583231	2	2	197109.1563	20.49	2.153264445	0.380919314	25242.33128	0.076923077	0.076923077
1275.65	1285.32	1	0	2	0.485494803	2	2	203293.1719	19.16	1.7654061	-0.071298588	17001.20768	0.083333333	0.083333333
1263.25	1277.85	1	0	0	0.041492594	2	2	193270.9531	26.24	1.471737033	0.170697896	0	0.0625	0.0625
1252.28	1264.76	1	0	0	0.074301474	2	2	227286.0313	24.53	2.111030111	0.574342157	2813.263021	0.066666667	0.066666667
1280.41	1293.75	1	0	0	0.103666719	2	2	256118.5625	23.77	2.002495319	0.466858371	0	0.0625	0.0625
1276.28	1288.11	1	7.040608512	0	0.167843629	6	3	242509.3594	21.42	2.049414847	0.467411667	0	0.071428571	0.071428571
1264.76	1274.17	1	2.941345597	0	0.129186345	4	3	158025.0313	23.65	1.779300754	0.212155089	953.5952759	0.0625	0.0625
1288.29	1293.92	1	2.766280389	0	0.180150644	2	2	204283.1406	17.02	1.646842069	0.180954028	0	0.090909091	0.090909091
1291.19	1299.51	1	9.341307092	0	0.203066595	3	2	269074.5	15.6	2.4034211	0.195010622	1938.406605	0.090909091	0.090909091
1286.75	1300.98	1	11.05191854	0	0.004502778	4	3	293407.2188	24.04	2.163543315	0.738917872	1251.993336	0.058823529	0.235294118
1272.43	1285.43	1	0	0	0.000991857	2	2	4483941	23.94	1.912487867	0.65624953	253728.6129	0.045454545	0.045454545
1270.8	1278.59	1	1.991261859	0	0.052266157	1	1	4795225.5	19.32	1.705885424	0.387244798	157479.8768	0.0625	0
1277.79	1292.83	1	0.921819417	0	0.000229412	8	2	3670148.75	27.27	3.032219866	1.090138405	126259.0999	0.041666667	0.041666667
1265.23	1280.09	1	1.530802978	4	0.152068394	6	3	148791.5625	26.43	1.925344992	-0.340713456	17592.19195	0.055555556	0.055555556
1288.29	1301.43	1	0	2	0.090573623	4	3	179519.9063	24.53	1.753648939	0.173748499	17621.96548	0.058823529	0.235294118
1293.06	1303.46	1	0	4	0.003004138	10	3	204748.6719	33.48	2.1620001	0.6704901	16611.54458	0.260869565	0.043478261
1288.05	1299.53	1	0	2	0.107710819	4	2	292350.875	22.59	2.690827359	0.707114599	21216.3075	0.0625	0.0625
1267.51	1278.06	1	12.76876882	0	0.023127545	3	2	7464997	21.18	3.324716945	0.810999383	81506.54229	0.043478261	0.043478261
1319.98	1331.39	1	35.3112715	3	0.02695075	8	2	4219642	23.62	2.040553324	0.455450563	440885.4434	0.034482759	0.034482759
1295.34	1305.41	1	0	0	0.596820577	2	2	292062.375	18.73	2.042498309	0.172406846	0	0.066666667	0.066666667
1271.53	1282	1	0	0	6.62E-05	10	5	4028360.25	24.13	2.702780653	0.987390635	0	0.148148148	0.037037037
1285.37	1296.41	1	0	0	0.117615999	6	2	243421.0938	22.24	1.717212618	0.289386777	0	0.0625	0.0625
1316.78	1326.14	1	8.316746922	0	0.001517911	12	7	217281.4375	25.16	2.428941009	0.820604463	0	0.052631579	0.052631579
1315.85	1333.65	1	0	0	8.30E-05	10	2	2544181.25	28.24	2.450666053	0.924451545	6183.75599	0.033333333	0.033333333
1305.17	1325.23	1	0	0	0.002674914	8	2	2360914	27.59	2.297962228	0.688193866	5180.564174	0.035714286	0.035714286
1310	1335.23	1	0	0	0.049086645	12	3	203463.5	31.37	2.810191408	0.688963266	0	0.047619048	0.238095238
1299.56	1321.17	1	0	0	0.147486918	8	3	153045.6406	28.75	1.862949036	0.13242047	0	0.052631579	0.052631579
1322.04	1339.36	1	0	0	0.72686647	12	2	171463.3438	26.97	3.038472446	0.281990082	0	0.052631579	0.052631579
1325.14	1346.58	1	0	0	0.028253797	8	3	193398.125	31.14	3.253292977	0.915410528	0	0.047619048	0.047619048
1308.64	1329.65	1	1.939445161	1	0.009837026	12	3	323093.5938	31.64	2.926427653	0.705225139	9061.064808	0.045454545	0.318181818
1283.89	1295.03	1	0.81331571	0	0.168004287	14	4	3283775.25	21.61	2.278079745	0.385578737	97365.9387	0.038461538	0.038461538
1299.56	1314.05	1	1.037016729	2	0.056162014	6	3	251649.8594	25.67	2.187605684	0.565595002	13431.26976	0.058823529	0.058823529
1321.01	1340.39	1	10.50934561	1	0.011482617	5	3	210688.3438	27.06	1.686784581	0.277695024	7397.24743	0.052631579	0.315789474
1322.64	1334.64	1	0	1	0.022046494	6	2	2850505	21.82	2.080098943	0.542922644	63729.58118	0.043478261	0.043478261
1312.46	1324.43	1	0	0	0.258867283	4	2	2687058.5	20.22	2.274140071	0.483711608	82360.41838	0.052631579	0.052631579
1325.02	1335.23	1	20.30220173	2	0.305018183	4	2	269762.75	17.7	1.99622759	0.196019983	12946.14844	0.083333333	0.083333333
1316.59	1327.65	1	0	0	0.233679804	4	3	304401.125	18.85	2.09457429	0.449184078	2186.760417	0.083333333	0.083333333
1341.78	1350.12	1	0	0	0.21868444	4	3	345057.8438	18.22	2.543581183	0.591673536	0	0.076923077	0.076923077
1350.37	1369.24	1	2.258680115	0	0.00203925	7	4	277678.5313	29.04	3.427157315	0.98648899	0	0.041666667	0.291666667
1340.04	1356.39	1	5.959269857	0	0.035437772	6	3	209062.2656	23.53	2.066340588	0.49689149	5684.939396	0.058823529	0.235294118
1355.69	1368.04	1	6.882976974	0	0.031080573	6	2	261840.6563	19.76	3.052455955	0.918024569	3270.179443	0.0625	0.0625
1363.8	1379.99	1	12.20591127	0	0.093727921	13	5	215680.9219	26.68	2.035730192	0.189399301	0	0.043478261	0.043478261
1355.91	1373.67	1	0.156317373	0	0.000548909	6	4	238138.5625	27.01	1.680618119	0.513395299	2806.974698	0.045454545	0.363636364
1331.58	1349.81	1	12.51314415	0	0.00344074	14	6	1917061.375	30.62	1.968218248	0.439526783	12372.28566	0.076923077	0.102564103
1387.68	1404.1	1	37.04346427	0	0.006170698	12	3	3940929	28.38	2.828407163	0.777724916	62331.54948	0.033333333	0.033333333
1384.25	1404.25	1	40.47675836	3	0.000458453	10	2	2722522.75	34.66	2.500619841	0.755735082	145799.5807	0.028571429	0
1342.07	1348.92	1	0	7	0.239443539	10	2	4598197.5	21.27	1.872161335	0.171101417	449555.2221	0.035714286	0.035714286
1353.38	1377.23	1	6.233485151	0	0.002364245	16	2	3151129	40.1	2.066423597	0.514698976	40610.7697	0.021276596	0.021276596
1330.75	1337.55	1	0.976075643	12	0.180478713	9	1	2770474.5	19.61	1.804926266	-0.083391384	629073.9863	0	0.041666667
1349.18	1357.76	1	4.13972119	13	0.879272822	6	1	268095.4063	19.28	2.760359012	0.283112436	147280.2426	0	0.076923077
1371.23	1376.8	1	1.035361711	11	0.556787501	1	1	288218	13	2.192960218	-0.414889747	117237.4699	0	0.1
1348.72	1362.88	1	0	0	0.591491806	4	2	247611.0938	22.68	1.996634127	0.106243089	0	0.052631579	0.052631579
1326.93	1335.67	1	0	0	0.133894497	2	2	4160626.75	16.34	1.975531885	0.420048223	7991.89375	0.05	0.05
1337.47	1350.51	1	0	0	0.018091567	6	2	274379.1875	20.78	1.595062707	0.381699195	0	0.0625	0.0625
1323.05	1334.81	1	2.522116844	0	0.010276599	4	2	3742150.25	20.03	1.967238434	0.538492816	0	0.038461538	0.038461538
1363.8	1375.27	1	2.691642034	0	0.731672467	6	2	245357.6719	20.22	2.097316582	-0.021878201	0	0.058823529	0.058823529
1355.18	1368.5	1	5.355674518	0	0.215869808	8	2	161735	22.17	1.937681209	0.329016323	2135.485107	0.0625	0.0625
1371.65	1382.12	1	12.08273195	0	0.026154414	5	3	270790	19.79	2.450532746	0.699184674	0	0.058823529	0.235294118
1369.59	1387.54	1	0	0	0.0018925	13	5	271208.1875	27.45	3.00404566	0.910580634	0	0.041666667	0.25
1331.08	1346.76	1	0	0	0.048176764	10	3	3183234.5	26.76	2.006452355	0.429912183	10870.2625	0.033333333	0.033333333
1331.69	1347.38	1	0	0	0.128648459	6	2	3120568	25.44	1.863633453	0.197872665	0	0.033333333	0.033333333
1329.19	1342.22	1	0	0	0.100735522	9	2	4124200.25	24.18	3.407167584	0.768762869	42496.37554	0.034482759	0.034482759
1336.07	1349.27	1	0	0	0.307899608	3	2	3147008	23.56	2.017856702	0.265661036	0	0.038461538	0.038461538
1340.06	1353.27	1	0	0	0.102587968	6	2	2999561.5	25.28	1.770582244	0.190412164	3664.482422	0.035714286	0.035714286
1356.96	1373.22	1	0	0	0.003667001	10	4	3238731.5	27.77	2.484093078	0.642351578	0	0.03125	0.09375
1362.71	1380.82	1	0	0	0.001821069	14	5	3390489.25	28.5	2.593542489	0.785326828	0	0.032258065	0.032258065
1367.37	1379.59	1	0	0	0.244806837	4	1	1723032.75	21.82	1.892335658	0.254043806	21511.87793	0.05	0
1354.38	1372.15	1	0	0	0.00683924	12	2	3123881.25	26.65	2.621313366	0.724426695	10637.98242	0.035714286	0.035714286
1353.85	1364.42	1	0	0	0.009747175	4	2	3584803.5	21.5	1.658695048	0.363553836	160965.8786	0.038461538	0.038461538
1358.49	1379.29	1	0	1	3.39E-05	9	4	3293181.5	30.38	1.860119576	0.6659273	101322.7349	0.029411765	0.235294118
1365.62	1373.73	1	1.57	0	0.184504671	4	2	2228315.75	19.11	1.852218595	0.25254966	35028.21528	0.055555556	0.055555556
1352.49	1377.84	1	0.86	3	1.44E-06	12	5	3675679.5	38.18	2.935568855	1.077820876	170488.4894	0.095238095	0.023809524
1348.26	1364.94	1	0	0	0.000547929	8	2	3845918.5	26.66	2.195391069	0.709648549	81458.63063	0.029411765	0.029411765
1351.78	1377.23	1	0	0	1.16E-09	12	5	3291389.25	58.04	4.038139268	1.412738689	29111.20601	0.014492754	0.101449275
1354.37	1367	1	0	0	0.005148944	7	2	3517110.75	23.02	1.76807495	0.450190908	152179.8931	0.035714286	0.035714286
1359.42	1380.72	1	0	0	0.000155408	5	2	2810707	30.36	2.449136623	0.896669681	78586.4043	0.033333333	0.033333333
1341.07	1353.33	1	0.947381764	0	0.000705223	8	4	5998866.5	22.25	2.76609343	0.949233489	0	0.04	0.04
1341.35	1351.18	1	0.015747581	0	0.016510576	6	2	5493821	19.49	1.913223965	0.53161399	6313.143466	0.045454545	0.045454545
1340.32	1351.23	1	0	0	0.032713768	2	2	6370191	19.63	2.139228693	0.580912946	22695.58665	0.045454545	0.045454545
1343.62	1352.13	1	0	0	0.0799058	2	2	5788055.5	17.01	1.829791282	0.382314259	30824.97135	0.055555556	0.055555556
1352.33	1360.35	1	4.46702199	0	0.107671663	10	2	4582308.5	17.38	1.91857271	0.421923286	0	0.052631579	0.052631579
1362.68	1386.41	1	0.522055675	0	0.014971693	12	5	174263.5938	34.49	3.077915567	0.849671494	1673.053711	0.038461538	0.038461538
1380.66	1395.6	1	0	5	0.093748495	4	3	198786.5625	21.6	1.718528814	0.210263718	14788.86595	0.052631579	0.052631579
1376.17	1394.35	1	0	1	0.035893805	8	4	239909.4219	27.84	2.371541003	0.587537617	3015.301676	0.041666667	0.041666667
1367.49	1385.23	1	4.994337393	0	0.000657102	6	2	3154026.25	34.36	1.618940201	0.395165942	0	0.027777778	0.027777778
1383.61	1411.32	1	6.795069799	0	0.000399273	9	3	197243.4063	36.94	3.383928428	0.906848204	0	0.035714286	0.392857143
1381.25	1395.69	1	0	0	0.117224672	8	3	214964.2344	22.02	1.879883221	0.19759739	0	0.052631579	0.210526316
1391.25	1401.96	1	11.7300639	0	0.601134147	6	3	210265.0938	19.56	2.443814512	0.213375521	1325.355928	0.058823529	0.058823529
1381.25	1390.5	1	4.951111676	0	0.40761407	5	2	266064.6563	16.14	2.054739693	0.323555669	0	0.071428571	0.071428571
1390.85	1400.71	1	0	0	0.32828439	6	2	3536178.25	20.73	2.116883787	0.302775046	7714.071733	0.045454545	0.045454545
1401.44	1415.73	1	0.805663302	0	0.008749403	8	3	3387704.75	27.26	2.364619502	0.64169762	1935.176693	0.033333333	0.033333333
1394.08	1406.15	1	1.17	0	0.030679059	4	2	3829983.5	21.78	2.101515432	0.551287985	0	0.043478261	0.043478261
1403.47	1414.09	1	0	0	0.021874094	4	2	2740209	22.04	2.6992826	0.807899399	0	0.047619048	0.047619048
1392.9	1404.25	1	1.727038168	0	0.038221164	8	2	3113814	23.91	1.912529513	0.433462312	0	0.04	0.04
1396.31	1412.81	1	1.06	0	0.008164081	13	3	1786945.375	31.99	2.195532111	0.592739987	68275.64554	0.028571429	0.028571429
1394.15	1424.15	1	0	0	2.71E-06	20	7	1469200.875	52	2.578802373	0.888708328	47755.67746	0.017857143	0.196428571
1377.85	1385.13	1	0	0	0.382598812	4	2	5134708.5	15.26	2.27463689	0.407342911	0	0.052631579	0.052631579
1379.43	1388.07	1	0	0	0.014074843	7	4	4142125.75	17.49	1.77324239	0.452219391	0	0.05	0.05
1379.42	1387.88	1	0	0	0.094508872	4	2	6038854.5	15.57	1.985802325	0.471390167	27818.18837	0.055555556	0.055555556
1378.95	1386.52	1	0	0	0.236730783	6	2	4888588	15.58	1.924348526	0.210882575	0	0.05	0.05
1385.85	1392.37	1	0	0	0.210788484	2	2	4915241	13.04	1.659930115	-0.151175618	115494.3083	0.066666667	0.066666667
1406.48	1415.2	1	0	0	0.47339784	4	2	214444.4375	18.26	1.834856738	0.113353103	0	0.076923077	0.076923077
1418.54	1425.09	1	0	0	0.487902704	3	2	232308.8125	15.22	1.876071926	0.130011784	0	0.090909091	0.090909091
